"","block","bed","row","col","pop","mf","rep","bud.date_dt","flower.date_dt","fruit.date_dt","last.FL.date_dt","last.FR.date_dt","death.date_dt","site","year","elev_m","Lat","Grw_Ssn_GD","Wtr_Yr_GD","UCD_Y1_Prob_Fruits","WL2_Y2_Prob_Fruits","WL2_ProbFitness","WL2_Total_Fitness","log_WL2_Total_Fitness","Fruits","FrFlw"
"1520","G","D",13,"D","YO8",5,9,NA,NA,NA,NA,NA,7,"WL2",23,2590.97836,37.81117,0.408862384757997,0.410755664536055,NA,NA,0,NA,NA,NA,NA
"1521","G","D",14,"C","IH",3,9,NA,NA,NA,NA,NA,14,"WL2",23,454.1298385,39.09332,0.427617311561411,0.551269604438665,NA,NA,0,NA,NA,NA,NA
"1522","G","D",14,"D","YO8",8,14,NA,NA,NA,NA,NA,7,"WL2",23,2590.97836,37.81117,0.408862384757997,0.410755664536055,NA,NA,0,NA,NA,NA,NA
"1523","G","D",15,"C","YO7",4,5,NA,NA,NA,NA,NA,7,"WL2",23,2469.978665,37.80903,0.365879446396431,0.39223020638191,NA,NA,0,NA,NA,NA,NA
"1524","G","D",15,"D","LVTR1",7,18,NA,NA,NA,NA,NA,7,"WL2",23,2741.38982,40.47917,0.3802446836917,0.38500689280617,NA,NA,0,NA,NA,NA,NA
"1525","G","D",16,"C","TM2",6,13,NA,NA,NA,NA,NA,7,"WL2",23,379.1526973,39.59255,0.410432631361041,0.571519874568224,NA,NA,0,NA,NA,NA,NA
"1526","G","D",16,"D","DPR",3,15,NA,NA,NA,NA,NA,7,"WL2",23,1018.591893,39.22846,0.446043770140393,0.46754256056111,NA,NA,0,NA,NA,NA,NA
"1527","G","D",17,"C","YO8",3,5,NA,NA,NA,NA,NA,70,"WL2",23,2590.97836,37.81117,0.408862384757997,0.410755664536055,NA,NA,0,NA,NA,NA,NA
"1528","G","D",17,"D","SC",8,9,NA,NA,NA,NA,NA,NA,"WL2",23,421.5178299,38.41167,0.287518285709717,0.640527771659231,NA,NA,0,NA,NA,NA,NA
"1529","G","D",18,"C","LV1",5,8,NA,NA,NA,NA,NA,7,"WL2",23,2593.416641,40.47471,0.344291270160375,0.377820548766724,NA,NA,0,NA,NA,NA,NA
"1530","G","D",18,"D","FR",6,12,NA,NA,NA,NA,NA,7,"WL2",23,787,40.01362,0.420203674438613,0.559367733846736,NA,NA,0,NA,NA,NA,NA
"1531","G","D",19,"C","CP3",6,2,NA,NA,NA,NA,NA,7,"WL2",23,2266.382201,38.70649,0.314020856311836,0.364092257481025,NA,NA,0,NA,NA,NA,NA
"1532","G","D",19,"D","TM2",2,9,NA,NA,NA,NA,NA,7,"WL2",23,379.1526973,39.59255,0.410432631361041,0.571519874568224,NA,NA,0,NA,NA,NA,NA
"1533","G","D",20,"C","TM2",4,4,NA,NA,NA,NA,NA,14,"WL2",23,379.1526973,39.59255,0.410432631361041,0.571519874568224,NA,NA,0,NA,NA,NA,NA
"1534","G","D",20,"D","BH",2,9,NA,NA,NA,NA,NA,14,"WL2",23,511.4294422,37.40985,0.263542481313541,0.71416158721597,NA,NA,0,NA,NA,NA,NA
"1535","G","D",21,"C","IH",2,9,NA,NA,NA,NA,NA,14,"WL2",23,454.1298385,39.09332,0.427617311561411,0.551269604438665,NA,NA,0,NA,NA,NA,NA
"1536","G","D",21,"D","WL2",6,2,NA,NA,NA,NA,NA,7,"WL2",23,2020.115818,38.8263,0.241609364862716,0.395988429949319,NA,NA,0,NA,NA,NA,NA
"1537","G","D",22,"C","CP2",2,14,NA,NA,NA,NA,NA,NA,"WL2",23,2244.132886,38.66169,0.313725730438846,0.386586309917107,NA,NA,0,NA,NA,NA,NA
"1538","G","D",22,"D","WL2",7,2,NA,NA,NA,NA,NA,NA,"WL2",23,2020.115818,38.8263,0.241609364862716,0.395988429949319,NA,NA,0,NA,NA,NA,NA
"1539","G","D",23,"C","WL1",7,15,NA,NA,NA,NA,NA,NA,"WL2",23,1613.837245,38.78608,0.287141135745656,0.438745508883631,NA,NA,0,NA,NA,NA,NA
"1540","G","D",23,"D","CC",8,9,NA,NA,NA,NA,NA,7,"WL2",23,313,39.58597,0.399543634323574,0.605654365668567,NA,NA,0,NA,NA,NA,NA
"1541","G","D",24,"C","CC",3,9,NA,NA,NA,NA,NA,7,"WL2",23,313,39.58597,0.399543634323574,0.605654365668567,NA,NA,0,NA,NA,NA,NA
"1542","G","D",24,"D","SQ2",13,3,NA,NA,NA,NA,NA,7,"WL2",23,1934.45122,36.66557,0.269860304711989,0.423345970997799,NA,NA,0,NA,NA,NA,NA
"1543","G","D",25,"C","SC",4,17,NA,NA,NA,NA,NA,7,"WL2",23,421.5178299,38.41167,0.287518285709717,0.640527771659231,NA,NA,0,NA,NA,NA,NA
"1544","G","D",25,"D","WL2",8,2,NA,NA,NA,NA,NA,7,"WL2",23,2020.115818,38.8263,0.241609364862716,0.395988429949319,NA,NA,0,NA,NA,NA,NA
"1545","G","D",26,"C","CP3",3,2,NA,NA,NA,NA,NA,7,"WL2",23,2266.382201,38.70649,0.314020856311836,0.364092257481025,NA,NA,0,NA,NA,NA,NA
"1546","G","D",26,"D","YO7",6,5,NA,NA,NA,NA,NA,7,"WL2",23,2469.978665,37.80903,0.365879446396431,0.39223020638191,NA,NA,0,NA,NA,NA,NA
"1547","G","D",27,"C","CC",2,9,NA,NA,NA,NA,NA,NA,"WL2",23,313,39.58597,0.399543634323574,0.605654365668567,NA,NA,0,NA,NA,NA,NA
"1548","G","D",27,"D","YO11",6,2,NA,NA,NA,NA,NA,14,"WL2",23,2872.295032,37.93844,0.359546725530773,0.460541626299666,NA,NA,0,NA,NA,NA,NA
"1549","G","D",28,"C","SC",8,15,NA,NA,NA,NA,NA,NA,"WL2",23,421.5178299,38.41167,0.287518285709717,0.640527771659231,NA,NA,0,NA,NA,NA,NA
"1550","G","D",28,"D","SQ2",6,2,NA,NA,NA,NA,NA,86,"WL2",23,1934.45122,36.66557,0.269860304711989,0.423345970997799,NA,NA,0,NA,NA,NA,NA
"1551","G","D",29,"C","WL2",1,2,NA,NA,NA,NA,NA,NA,"WL2",23,2020.115818,38.8263,0.241609364862716,0.395988429949319,NA,NA,0,NA,NA,NA,NA
"1552","G","D",29,"D","YO7",1,5,NA,NA,NA,NA,NA,NA,"WL2",23,2469.978665,37.80903,0.365879446396431,0.39223020638191,NA,NA,0,NA,NA,NA,NA
"1553","G","D",30,"C","DPR",8,5,NA,NA,NA,NA,NA,14,"WL2",23,1018.591893,39.22846,0.446043770140393,0.46754256056111,NA,NA,0,NA,NA,NA,NA
"1554","G","D",30,"D","FR",4,8,NA,NA,NA,NA,NA,7,"WL2",23,787,40.01362,0.420203674438613,0.559367733846736,NA,NA,0,NA,NA,NA,NA
"1555","G","D",31,"C","YO8",2,5,NA,NA,NA,NA,NA,14,"WL2",23,2590.97836,37.81117,0.408862384757997,0.410755664536055,NA,NA,0,NA,NA,NA,NA
"1556","G","D",31,"D","IH",6,9,NA,NA,NA,NA,NA,NA,"WL2",23,454.1298385,39.09332,0.427617311561411,0.551269604438665,NA,NA,0,NA,NA,NA,NA
"1557","G","D",32,"C","LVTR1",4,4,NA,NA,NA,NA,NA,42,"WL2",23,2741.38982,40.47917,0.3802446836917,0.38500689280617,NA,NA,0,NA,NA,NA,NA
"1558","G","D",32,"D","LV1",4,8,NA,NA,NA,NA,NA,93,"WL2",23,2593.416641,40.47471,0.344291270160375,0.377820548766724,NA,NA,0,NA,NA,NA,NA
"1559","G","D",33,"C","SQ1",14,9,NA,NA,NA,NA,NA,14,"WL2",23,1921.036585,36.56435,0.271404935829759,0.454842793945786,NA,NA,0,NA,NA,NA,NA
"1560","G","D",33,"D","WL1",10,1,NA,NA,NA,NA,NA,7,"WL2",23,1613.837245,38.78608,0.287141135745656,0.438745508883631,NA,NA,0,NA,NA,NA,NA
"1561","G","D",34,"C","CP3",1,1,NA,NA,NA,NA,NA,70,"WL2",23,2266.382201,38.70649,0.314020856311836,0.364092257481025,NA,NA,0,NA,NA,NA,NA
"1562","G","D",34,"D","DPR",4,1,NA,NA,NA,NA,NA,70,"WL2",23,1018.591893,39.22846,0.446043770140393,0.46754256056111,NA,NA,0,NA,NA,NA,NA
"1563","G","D",35,"C","BH",3,9,NA,NA,NA,NA,NA,7,"WL2",23,511.4294422,37.40985,0.263542481313541,0.71416158721597,NA,NA,0,NA,NA,NA,NA
"1564","G","D",35,"D","BH",4,9,NA,NA,NA,NA,NA,7,"WL2",23,511.4294422,37.40985,0.263542481313541,0.71416158721597,NA,NA,0,NA,NA,NA,NA
"1565","F","D",36,"D","WL1",7,14,NA,NA,NA,NA,NA,7,"WL2",23,1613.837245,38.78608,0.287141135745656,0.438745508883631,NA,NA,0,NA,NA,NA,NA
"1566","F","D",37,"C","SC",2,18,NA,NA,NA,NA,NA,NA,"WL2",23,421.5178299,38.41167,0.287518285709717,0.640527771659231,NA,NA,0,NA,NA,NA,NA
"1567","F","D",38,"D","DPR",6,7,NA,NA,NA,NA,NA,7,"WL2",23,1018.591893,39.22846,0.446043770140393,0.46754256056111,NA,NA,0,NA,NA,NA,NA
"1568","F","D",39,"C","SC",5,14,NA,NA,NA,NA,NA,14,"WL2",23,421.5178299,38.41167,0.287518285709717,0.640527771659231,NA,NA,0,NA,NA,NA,NA
"1569","F","D",39,"D","CP3",5,14,NA,NA,NA,NA,NA,7,"WL2",23,2266.382201,38.70649,0.314020856311836,0.364092257481025,NA,NA,0,NA,NA,NA,NA
"1570","F","D",40,"C","IH",5,8,NA,NA,NA,NA,NA,NA,"WL2",23,454.1298385,39.09332,0.427617311561411,0.551269604438665,NA,NA,0,NA,NA,NA,NA
"1571","F","D",40,"D","WL2",2,1,NA,NA,NA,NA,NA,7,"WL2",23,2020.115818,38.8263,0.241609364862716,0.395988429949319,NA,NA,0,NA,NA,NA,NA
"1572","F","D",41,"C","LVTR1",8,20,NA,NA,NA,NA,NA,7,"WL2",23,2741.38982,40.47917,0.3802446836917,0.38500689280617,NA,NA,0,NA,NA,NA,NA
"1573","F","D",41,"D","CP3",5,1,NA,NA,NA,NA,NA,7,"WL2",23,2266.382201,38.70649,0.314020856311836,0.364092257481025,NA,NA,0,NA,NA,NA,NA
"1574","F","D",42,"C","WL2",6,1,NA,NA,NA,NA,NA,NA,"WL2",23,2020.115818,38.8263,0.241609364862716,0.395988429949319,NA,NA,0,NA,NA,NA,NA
"1575","F","D",42,"D","YO7",3,9,NA,NA,NA,NA,NA,NA,"WL2",23,2469.978665,37.80903,0.365879446396431,0.39223020638191,NA,NA,0,NA,NA,NA,NA
"1576","F","D",43,"C","SQ2",13,6,NA,NA,NA,NA,NA,NA,"WL2",23,1934.45122,36.66557,0.269860304711989,0.423345970997799,NA,NA,0,NA,NA,NA,NA
"1577","F","D",43,"D","CC",2,8,NA,NA,NA,NA,NA,7,"WL2",23,313,39.58597,0.399543634323574,0.605654365668567,NA,NA,0,NA,NA,NA,NA
"1578","F","D",44,"C","TM2",7,19,NA,NA,NA,NA,NA,7,"WL2",23,379.1526973,39.59255,0.410432631361041,0.571519874568224,NA,NA,0,NA,NA,NA,NA
"1579","F","D",44,"D","LV1",1,7,NA,NA,NA,NA,NA,35,"WL2",23,2593.416641,40.47471,0.344291270160375,0.377820548766724,NA,NA,0,NA,NA,NA,NA
"1580","F","D",45,"C","FR",2,11,NA,NA,NA,NA,NA,7,"WL2",23,787,40.01362,0.420203674438613,0.559367733846736,NA,NA,0,NA,NA,NA,NA
"1581","F","D",45,"D","BH",6,8,NA,NA,NA,NA,NA,7,"WL2",23,511.4294422,37.40985,0.263542481313541,0.71416158721597,NA,NA,0,NA,NA,NA,NA
"1582","F","D",46,"C","YO8",3,4,NA,NA,NA,NA,NA,7,"WL2",23,2590.97836,37.81117,0.408862384757997,0.410755664536055,NA,NA,0,NA,NA,NA,NA
"1583","F","D",46,"D","SC",5,8,NA,NA,NA,NA,NA,7,"WL2",23,421.5178299,38.41167,0.287518285709717,0.640527771659231,NA,NA,0,NA,NA,NA,NA
"1584","F","D",47,"C","YO8",4,12,NA,NA,NA,NA,NA,7,"WL2",23,2590.97836,37.81117,0.408862384757997,0.410755664536055,NA,NA,0,NA,NA,NA,NA
"1585","F","D",47,"D","BH",1,8,NA,NA,NA,NA,NA,7,"WL2",23,511.4294422,37.40985,0.263542481313541,0.71416158721597,NA,NA,0,NA,NA,NA,NA
"1586","F","D",48,"C","SQ2",6,25,NA,NA,NA,NA,NA,NA,"WL2",23,1934.45122,36.66557,0.269860304711989,0.423345970997799,NA,NA,0,NA,NA,NA,NA
"1587","F","D",48,"D","YO11",7,1,NA,NA,NA,NA,NA,NA,"WL2",23,2872.295032,37.93844,0.359546725530773,0.460541626299666,NA,NA,0,NA,NA,NA,NA
"1588","F","D",49,"C","SQ2",8,1,NA,NA,NA,NA,NA,7,"WL2",23,1934.45122,36.66557,0.269860304711989,0.423345970997799,NA,NA,0,NA,NA,NA,NA
"1589","F","D",49,"D","YO11",1,1,NA,NA,NA,NA,NA,7,"WL2",23,2872.295032,37.93844,0.359546725530773,0.460541626299666,NA,NA,0,NA,NA,NA,NA
"1590","F","D",50,"C","YO7",5,3,NA,NA,NA,NA,NA,21,"WL2",23,2469.978665,37.80903,0.365879446396431,0.39223020638191,NA,NA,0,NA,NA,NA,NA
"1591","F","D",50,"D","DPR",4,13,NA,NA,NA,NA,NA,7,"WL2",23,1018.591893,39.22846,0.446043770140393,0.46754256056111,NA,NA,0,NA,NA,NA,NA
"1592","F","D",51,"C","IH",1,8,NA,NA,NA,NA,NA,NA,"WL2",23,454.1298385,39.09332,0.427617311561411,0.551269604438665,NA,NA,1,28,3.3322045101752,NA,NA
"1593","F","D",51,"D","LV3",7,8,NA,NA,NA,NA,NA,7,"WL2",23,2353.550747,40.47917,0.332582521555356,0.373131918960774,NA,NA,0,NA,NA,NA,NA
"1594","F","D",52,"C","CP3",1,13,NA,NA,NA,NA,NA,7,"WL2",23,2266.382201,38.70649,0.314020856311836,0.364092257481025,NA,NA,0,NA,NA,NA,NA
"1595","F","D",52,"D","LVTR1",8,23,NA,NA,NA,NA,NA,7,"WL2",23,2741.38982,40.47917,0.3802446836917,0.38500689280617,NA,NA,0,NA,NA,NA,NA
"1596","F","D",53,"C","BH",4,8,NA,NA,NA,NA,NA,7,"WL2",23,511.4294422,37.40985,0.263542481313541,0.71416158721597,NA,NA,0,NA,NA,NA,NA
"1597","F","D",53,"D","DPR",3,13,NA,NA,NA,NA,NA,7,"WL2",23,1018.591893,39.22846,0.446043770140393,0.46754256056111,NA,NA,0,NA,NA,NA,NA
"1598","F","D",54,"D","CP2",5,6,NA,NA,NA,NA,NA,86,"WL2",23,2244.132886,38.66169,0.313725730438846,0.386586309917107,NA,NA,0,NA,NA,NA,NA
"1599","F","D",55,"C","SC",4,8,NA,NA,NA,NA,NA,NA,"WL2",23,421.5178299,38.41167,0.287518285709717,0.640527771659231,NA,NA,1,10,2.30258509299405,NA,NA
"1600","F","D",55,"D","CP2",3,6,NA,NA,NA,NA,NA,93,"WL2",23,2244.132886,38.66169,0.313725730438846,0.386586309917107,NA,NA,0,NA,NA,NA,NA
"1601","F","D",56,"C","YO7",6,4,NA,NA,NA,NA,NA,NA,"WL2",23,2469.978665,37.80903,0.365879446396431,0.39223020638191,NA,NA,0,NA,NA,NA,NA
"1602","F","D",56,"D","CP3",4,1,NA,NA,NA,NA,NA,63,"WL2",23,2266.382201,38.70649,0.314020856311836,0.364092257481025,NA,NA,0,NA,NA,NA,NA
"1603","F","D",57,"C","FR",5,9,NA,NA,NA,NA,NA,7,"WL2",23,787,40.01362,0.420203674438613,0.559367733846736,NA,NA,0,NA,NA,NA,NA
"1604","F","D",57,"D","LV1",2,7,NA,NA,NA,NA,NA,70,"WL2",23,2593.416641,40.47471,0.344291270160375,0.377820548766724,NA,NA,0,NA,NA,NA,NA
"1605","F","D",58,"C","TM2",2,10,NA,NA,NA,NA,NA,7,"WL2",23,379.1526973,39.59255,0.410432631361041,0.571519874568224,NA,NA,0,NA,NA,NA,NA
"1606","F","D",58,"D","WL2",5,1,NA,NA,NA,NA,NA,NA,"WL2",23,2020.115818,38.8263,0.241609364862716,0.395988429949319,NA,NA,0,NA,NA,NA,NA
"1607","F","D",59,"D","LV1",3,15,NA,NA,NA,NA,NA,86,"WL2",23,2593.416641,40.47471,0.344291270160375,0.377820548766724,NA,NA,0,NA,NA,NA,NA
"1608","H","E",3,"B","SQ3",4,2,NA,NA,NA,NA,NA,7,"WL2",23,2373.170732,36.72109,0.265104220322787,0.398098981147195,NA,NA,0,NA,NA,NA,NA
"1609","H","E",4,"B","LV1",2,9,NA,NA,NA,NA,NA,21,"WL2",23,2593.416641,40.47471,0.344291270160375,0.377820548766724,NA,NA,0,NA,NA,NA,NA
"1610","H","E",5,"A","CP3",4,3,NA,NA,NA,NA,NA,7,"WL2",23,2266.382201,38.70649,0.314020856311836,0.364092257481025,NA,NA,0,NA,NA,NA,NA
"1611","H","E",5,"B","YO11",8,3,NA,NA,NA,NA,NA,7,"WL2",23,2872.295032,37.93844,0.359546725530773,0.460541626299666,NA,NA,0,NA,NA,NA,NA
"1612","H","E",6,"B","YO11",6,3,NA,NA,NA,NA,NA,56,"WL2",23,2872.295032,37.93844,0.359546725530773,0.460541626299666,NA,NA,0,NA,NA,NA,NA
"1613","H","E",7,"A","YO4",1,2,NA,NA,NA,NA,NA,NA,"WL2",23,2157.57391,37.76378,0.216459877977408,0.411013747677589,NA,NA,0,NA,NA,NA,NA
"1614","H","E",7,"B","SQ2",1,2,NA,NA,NA,NA,NA,14,"WL2",23,1934.45122,36.66557,0.269860304711989,0.423345970997799,NA,NA,0,NA,NA,NA,NA
"1615","H","E",8,"A","LVTR1",7,8,NA,NA,NA,NA,NA,7,"WL2",23,2741.38982,40.47917,0.3802446836917,0.38500689280617,NA,NA,0,NA,NA,NA,NA
"1616","H","E",8,"B","TM2",6,2,21,35,42,NA,NA,NA,"WL2",23,379.1526973,39.59255,0.410432631361041,0.571519874568224,NA,NA,1,5,1.6094379124341,5,6
"1617","H","E",9,"A","DPR",8,6,NA,NA,NA,NA,NA,49,"WL2",23,1018.591893,39.22846,0.446043770140393,0.46754256056111,NA,NA,0,NA,NA,NA,NA
"1618","H","E",10,"A","WL1",3,5,NA,NA,NA,NA,NA,7,"WL2",23,1613.837245,38.78608,0.287141135745656,0.438745508883631,NA,NA,0,NA,NA,NA,NA
"1619","H","E",10,"B","CP3",1,2,NA,NA,NA,NA,NA,14,"WL2",23,2266.382201,38.70649,0.314020856311836,0.364092257481025,NA,NA,0,NA,NA,NA,NA
"1620","H","E",11,"A","FR",7,10,NA,NA,NA,NA,NA,7,"WL2",23,787,40.01362,0.420203674438613,0.559367733846736,NA,NA,0,NA,NA,NA,NA
"1621","H","E",11,"B","DPR",4,2,NA,NA,NA,NA,NA,NA,"WL2",23,1018.591893,39.22846,0.446043770140393,0.46754256056111,NA,NA,0,NA,NA,NA,NA
"1622","H","E",12,"A","LV1",6,9,NA,NA,NA,NA,NA,14,"WL2",23,2593.416641,40.47471,0.344291270160375,0.377820548766724,NA,NA,0,NA,NA,NA,NA
"1623","H","E",12,"B","LVTR1",5,1,NA,NA,NA,NA,NA,86,"WL2",23,2741.38982,40.47917,0.3802446836917,0.38500689280617,NA,NA,0,NA,NA,NA,NA
"1624","H","E",13,"A","BH",7,10,NA,NA,NA,NA,NA,14,"WL2",23,511.4294422,37.40985,0.263542481313541,0.71416158721597,NA,NA,0,NA,NA,NA,NA
"1625","H","E",14,"A","YO11",5,3,NA,NA,NA,NA,NA,86,"WL2",23,2872.295032,37.93844,0.359546725530773,0.460541626299666,NA,NA,0,NA,NA,NA,NA
"1626","H","E",14,"B","SQ1",14,8,NA,NA,NA,NA,NA,7,"WL2",23,1921.036585,36.56435,0.271404935829759,0.454842793945786,NA,NA,0,NA,NA,NA,NA
"1627","H","E",15,"A","SC",6,10,NA,NA,NA,NA,NA,14,"WL2",23,421.5178299,38.41167,0.287518285709717,0.640527771659231,NA,NA,0,NA,NA,NA,NA
"1628","H","E",15,"B","YO7",7,6,NA,NA,NA,NA,NA,28,"WL2",23,2469.978665,37.80903,0.365879446396431,0.39223020638191,NA,NA,0,NA,NA,NA,NA
"1629","H","E",16,"A","TM2",3,2,NA,NA,NA,NA,NA,21,"WL2",23,379.1526973,39.59255,0.410432631361041,0.571519874568224,NA,NA,0,NA,NA,NA,NA
"1630","H","E",16,"B","YO8",5,10,NA,NA,NA,NA,NA,7,"WL2",23,2590.97836,37.81117,0.408862384757997,0.410755664536055,NA,NA,0,NA,NA,NA,NA
"1631","H","E",17,"A","YO11",5,16,NA,NA,NA,NA,NA,7,"WL2",23,2872.295032,37.93844,0.359546725530773,0.460541626299666,NA,NA,0,NA,NA,NA,NA
"1632","H","E",17,"B","WL2",7,3,NA,NA,NA,NA,NA,70,"WL2",23,2020.115818,38.8263,0.241609364862716,0.395988429949319,NA,NA,0,NA,NA,NA,NA
"1633","H","E",18,"A","LVTR1",8,11,NA,NA,NA,NA,NA,7,"WL2",23,2741.38982,40.47917,0.3802446836917,0.38500689280617,NA,NA,0,NA,NA,NA,NA
"1634","H","E",18,"B","BH",6,10,NA,NA,NA,NA,NA,NA,"WL2",23,511.4294422,37.40985,0.263542481313541,0.71416158721597,NA,NA,0,NA,NA,NA,NA
"1635","H","E",19,"A","LV1",5,9,NA,NA,NA,NA,NA,70,"WL2",23,2593.416641,40.47471,0.344291270160375,0.377820548766724,NA,NA,0,NA,NA,NA,NA
"1636","H","E",19,"B","CP3",6,3,NA,NA,NA,NA,NA,7,"WL2",23,2266.382201,38.70649,0.314020856311836,0.364092257481025,NA,NA,0,NA,NA,NA,NA
"1637","H","E",20,"A","WR",2,20,NA,NA,NA,NA,NA,7,"WL2",23,1158,39.34346,0.385634815091776,0.418198037871499,NA,NA,0,NA,NA,NA,NA
"1638","H","E",20,"B","SQ1",14,5,NA,NA,NA,NA,NA,NA,"WL2",23,1921.036585,36.56435,0.271404935829759,0.454842793945786,NA,NA,0,NA,NA,NA,NA
"1639","H","E",21,"A","CC",5,10,NA,NA,NA,NA,NA,NA,"WL2",23,313,39.58597,0.399543634323574,0.605654365668567,NA,NA,1,2,0.693147180559945,NA,NA
"1640","H","E",21,"B","CP2",1,8,NA,NA,NA,NA,NA,70,"WL2",23,2244.132886,38.66169,0.313725730438846,0.386586309917107,NA,NA,0,NA,NA,NA,NA
"1641","H","E",22,"A","IH",2,10,NA,NA,NA,NA,NA,NA,"WL2",23,454.1298385,39.09332,0.427617311561411,0.551269604438665,NA,NA,0,NA,NA,NA,NA
"1642","H","E",22,"B","LV1",4,9,NA,NA,NA,NA,NA,14,"WL2",23,2593.416641,40.47471,0.344291270160375,0.377820548766724,NA,NA,0,NA,NA,NA,NA
"1643","H","E",23,"A","SQ2",8,3,NA,NA,NA,NA,NA,NA,"WL2",23,1934.45122,36.66557,0.269860304711989,0.423345970997799,NA,NA,0,NA,NA,NA,NA
"1644","H","E",23,"B","WR",3,2,NA,NA,NA,NA,NA,NA,"WL2",23,1158,39.34346,0.385634815091776,0.418198037871499,NA,NA,1,30,3.40119738166216,NA,NA
"1645","H","E",24,"A","CP3",7,12,NA,NA,NA,NA,NA,63,"WL2",23,2266.382201,38.70649,0.314020856311836,0.364092257481025,NA,NA,0,NA,NA,NA,NA
"1646","H","E",24,"B","WL2",8,3,NA,NA,NA,NA,NA,7,"WL2",23,2020.115818,38.8263,0.241609364862716,0.395988429949319,NA,NA,0,NA,NA,NA,NA
"1647","H","E",25,"A","YO7",6,6,NA,NA,NA,NA,NA,NA,"WL2",23,2469.978665,37.80903,0.365879446396431,0.39223020638191,NA,NA,0,NA,NA,NA,NA
"1648","H","E",25,"B","TM2",1,15,21,56,86,NA,NA,NA,"WL2",23,379.1526973,39.59255,0.410432631361041,0.571519874568224,NA,NA,1,7,1.94591014905531,7,16
"1649","H","E",26,"A","SQ2",11,2,NA,NA,NA,NA,NA,70,"WL2",23,1934.45122,36.66557,0.269860304711989,0.423345970997799,NA,NA,0,NA,NA,NA,NA
"1650","H","E",26,"B","IH",7,10,NA,NA,NA,NA,NA,14,"WL2",23,454.1298385,39.09332,0.427617311561411,0.551269604438665,NA,NA,0,NA,NA,NA,NA
"1651","H","E",27,"A","FR",4,9,NA,NA,NA,NA,NA,7,"WL2",23,787,40.01362,0.420203674438613,0.559367733846736,NA,NA,0,NA,NA,NA,NA
"1652","H","E",27,"B","YO11",1,3,NA,NA,NA,NA,NA,21,"WL2",23,2872.295032,37.93844,0.359546725530773,0.460541626299666,NA,NA,0,NA,NA,NA,NA
"1653","H","E",28,"A","WL2",2,3,NA,NA,NA,NA,NA,NA,"WL2",23,2020.115818,38.8263,0.241609364862716,0.395988429949319,NA,NA,0,NA,NA,NA,NA
"1654","H","E",28,"B","CC",9,10,NA,NA,NA,NA,NA,NA,"WL2",23,313,39.58597,0.399543634323574,0.605654365668567,NA,NA,0,NA,NA,NA,NA
"1655","H","E",29,"A","TM2",1,9,21,28,56,NA,NA,NA,"WL2",23,379.1526973,39.59255,0.410432631361041,0.571519874568224,NA,NA,1,2,0.693147180559945,2,5
"1656","H","E",29,"B","YO8",3,6,NA,NA,NA,NA,NA,7,"WL2",23,2590.97836,37.81117,0.408862384757997,0.410755664536055,NA,NA,0,NA,NA,NA,NA
"1657","H","E",41,"A","FR",3,8,NA,NA,NA,NA,NA,56,"WL2",23,787,40.01362,0.420203674438613,0.559367733846736,NA,NA,0,NA,NA,NA,NA
"1658","H","E",41,"B","WL1",7,12,NA,NA,NA,NA,NA,86,"WL2",23,1613.837245,38.78608,0.287141135745656,0.438745508883631,NA,NA,0,NA,NA,NA,NA
"1659","H","E",42,"A","CP2",7,2,NA,NA,NA,NA,NA,35,"WL2",23,2244.132886,38.66169,0.313725730438846,0.386586309917107,NA,NA,0,NA,NA,NA,NA
"1660","H","E",42,"B","CP3",3,3,NA,NA,NA,NA,NA,14,"WL2",23,2266.382201,38.70649,0.314020856311836,0.364092257481025,NA,NA,0,NA,NA,NA,NA
"1661","H","E",43,"A","YO7",5,14,NA,NA,NA,NA,NA,NA,"WL2",23,2469.978665,37.80903,0.365879446396431,0.39223020638191,NA,NA,0,NA,NA,NA,NA
"1662","H","E",43,"B","DPR",6,17,NA,NA,NA,NA,NA,NA,"WL2",23,1018.591893,39.22846,0.446043770140393,0.46754256056111,NA,NA,0,NA,NA,NA,NA
"1663","H","E",44,"A","YO4",9,1,NA,NA,NA,NA,NA,93,"WL2",23,2157.57391,37.76378,0.216459877977408,0.411013747677589,NA,NA,0,NA,NA,NA,NA
"1664","H","E",44,"B","SC",4,10,NA,NA,NA,NA,NA,NA,"WL2",23,421.5178299,38.41167,0.287518285709717,0.640527771659231,NA,NA,1,27,3.29583686600433,NA,NA
"1665","H","E",45,"A","WL2",5,3,NA,NA,NA,NA,NA,93,"WL2",23,2020.115818,38.8263,0.241609364862716,0.395988429949319,NA,NA,0,NA,NA,NA,NA
"1666","H","E",45,"B","SQ1",2,12,NA,NA,NA,NA,NA,7,"WL2",23,1921.036585,36.56435,0.271404935829759,0.454842793945786,NA,NA,0,NA,NA,NA,NA
"1667","I","E",46,"A","YO7",7,7,NA,NA,NA,NA,NA,NA,"WL2",23,2469.978665,37.80903,0.365879446396431,0.39223020638191,NA,NA,0,NA,NA,NA,NA
"1668","I","E",46,"B","IH",3,11,NA,NA,NA,NA,NA,NA,"WL2",23,454.1298385,39.09332,0.427617311561411,0.551269604438665,NA,NA,1,11,2.39789527279837,NA,NA
"1669","I","E",47,"A","BH",4,11,NA,NA,NA,NA,NA,NA,"WL2",23,511.4294422,37.40985,0.263542481313541,0.71416158721597,NA,NA,1,20,2.99573227355399,NA,NA
