"","bed","row","col","Unique.ID","bud.date","flower.date","fruit.date","last.FL.date","last.FR.date","death.date","round2.rep.dates","survey.notes","...13","pop","mf","dame_mf","sire_mf","rep","cross_type","bud.date_dt","flower.date_dt","fruit.date_dt","last.FL.date_dt","last.FR.date_dt","death.date_dt","bud.duration","flower.duration","fruit.duration","total.repro.duration","initiate.repro"
"400","D",22,"D","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"401","D",23,"C","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"402","D",23,"D","815",2025-06-09,2025-07-03,2025-07-10,2025-07-25,2025-07-25,2025-08-28,NA,NA,NA,"(SQ3 x WL2) x (DPR x WL2)",NA,NA,NA,13,"F2",25,49,56,71,71,105,24,22,15,46,1
"403","D",24,"C","2265",NA,NA,NA,NA,NA,2025-08-07,NA,"7/18 dying",NA,"(WL2 x TM2) x (TM2)","2_1-3","2","1-3",27,"BC1",NA,NA,NA,NA,NA,84,NA,NA,NA,NA,0
"404","D",24,"D","2461",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2) x (WL2 x TM2)","3-14_2","3-14","2",6,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"405","D",25,"C","2047",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WL2 x YO11","2-A_11-2","2-A","11-2",1,"F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"406","D",25,"D","2623",NA,NA,NA,NA,NA,2025-06-17,NA,"6/9: dying",NA,"DPR","20","20",NA,18,"Parent",NA,NA,NA,NA,NA,33,NA,NA,NA,NA,0
"407","D",26,"C","1753",NA,NA,NA,NA,NA,2025-07-03,NA,"6/27: resprouting",NA,"TM2","6","6",NA,49,"Parent",NA,NA,NA,NA,NA,49,NA,NA,NA,NA,0
"408","D",26,"D","1600",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BH","3","3",NA,1,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"409","D",27,"C","1837",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WL2","2","2",NA,14,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"410","D",27,"D","2283",2025-06-27,2025-07-18,2025-07-18,NA,NA,NA,NA,NA,NA,"(WL2 x TM2) x (TM2)","2_1-3","2","1-3",45,"BC1",43,64,64,NA,NA,NA,21,NA,NA,NA,1
"411","D",28,"C","2501",NA,NA,NA,NA,NA,2025-06-09,NA,"6/3: wilting",NA,"(SQ3 x WL2) x (WL2)","12_16-A","12","16-A",13,"BC1",NA,NA,NA,NA,NA,25,NA,NA,NA,NA,0
"412","D",28,"D","2129",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(TM2 x WL2) x (TM2)","3_1-3","3","1-3",1,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"413","D",29,"C","1971",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BH x WL2","1-3_8-1","1-3","8-1",8,"F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"414","D",29,"D","2617",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CC","1","1",NA,1,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"415","D",30,"C","1834",NA,NA,NA,NA,NA,2025-06-09,NA,NA,NA,"WL2","2","2",NA,11,"Parent",NA,NA,NA,NA,NA,25,NA,NA,NA,NA,0
"416","D",30,"D","2451",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2 x TM2) x (CC x TM2)","2-3_2-3","2-3","2-3",6,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"417","D",31,"C","2540",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2 x BH) x (WL2 x TM2)","2_3","2","3",7,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"418","D",31,"D","2647",2025-06-17,NA,NA,NA,NA,2025-06-27,NA,"6/17: dying",NA,"(WL2 x TM2) x (TM2)","2_1-3","2","1-3",50,"BC1",33,NA,NA,NA,NA,43,NA,NA,NA,NA,1
"419","D",32,"C","2431",NA,NA,NA,NA,NA,2025-08-07,NA,NA,NA,"WL2 x LV1","2-A_14-A","2-A","14-A",7,"F1",NA,NA,NA,NA,NA,84,NA,NA,NA,NA,0
"420","D",32,"D","2526",NA,NA,NA,NA,NA,NA,NA,"8/28/25 stem snapped 9/4 no leaves",NA,"(WL2 x BH) x (WL2 x CC)","1_2","1","2",14,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"421","D",33,"C","2422",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WL1 x WL2","2-3_2-2","2-3","2-2",2,"F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"422","D",33,"D","2601",NA,NA,NA,NA,NA,2025-06-03,NA,NA,NA,"(TM2 x WL2) x (TM2)","3_2-13","3","2-13",16,"BC1",NA,NA,NA,NA,NA,19,NA,NA,NA,NA,0
"423","D",34,"C","1648",NA,NA,NA,NA,NA,NA,NA,NA,NA,"DPR","11","11",NA,7,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"424","D",34,"D","2345",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WV x WL2) x (WL2 x BH)","2_2","2","2",3,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"425","D",35,"C","204",NA,NA,NA,NA,NA,2025-06-27,NA,"6/3: top broken new leaves/leaves dead",NA,"WV x TM2",NA,NA,NA,12,"F1",NA,NA,NA,NA,NA,43,NA,NA,NA,NA,0
"426","D",35,"D","2479",NA,NA,NA,NA,NA,2025-09-24,NA,"8/28 Root snapped; reburied",NA,"DPR x WL2",NA,NA,NA,3,"F1",NA,NA,NA,NA,NA,132,NA,NA,NA,NA,0
"427",NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"428","D",36,"D","2468",2025-07-18,2025-08-07,2025-08-28,NA,NA,NA,NA,NA,NA,"(WV x WL2) x (WL2 x CC)","3_1","3","1",9,"F2",64,84,105,NA,NA,NA,20,NA,NA,NA,1
"429","D",37,"C","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WL2 x YO11","8-1_11-1","8-1","11-1",4,"F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"430","D",37,"D","1882",NA,NA,NA,NA,NA,NA,NA,"dead pre-planting",NA,"WL2","6","6",NA,59,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"431","D",38,"C","1997",NA,NA,NA,NA,NA,2025-07-25,NA,NA,NA,"TM2 x WL2",NA,NA,NA,6,"F1",NA,NA,NA,NA,NA,71,NA,NA,NA,NA,0
"432","D",38,"D","2055",NA,NA,NA,NA,NA,NA,NA,NA,NA,"YO11 x WL2",NA,NA,NA,2,"F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"433","D",39,"C","1862",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WL2","4","4",NA,39,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"434","D",39,"D","1430",2025-06-03,2025-06-17,2025-07-03,2025-08-07,2025-08-07,2025-08-28,NA,"7/18 some dry buds and FL",NA,"(CC x TM2) x (WL2 x TM2)",NA,NA,NA,2,"F2",19,33,49,84,84,105,14,51,35,65,1
"435","D",40,"C","2340",2025-07-03,2025-07-18,2025-07-18,2025-08-28,2025-08-28,NA,2025-09-29,"9/29 new buds",NA,"(WV x TM2) x (WL2 x TM2)","3_1","3","1",1,"F2",49,64,64,105,105,NA,15,41,41,56,1
"436","D",40,"D","1404",2025-06-03,2025-06-17,2025-07-03,2025-08-21,2025-08-21,2025-09-04,NA,"yellow pick/no date 6/27 I 7/18 FL and buds dry",NA,"WV x WL2",NA,NA,NA,2,"F1",19,33,49,98,98,112,14,65,49,79,1
"437","D",41,"C","1913",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WL2","9","9",NA,90,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"438","D",41,"D","2484",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2 x WL2","2_2","2","2",2,"F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"439","D",42,"C","491",2025-06-09,2025-07-03,2025-07-18,2025-07-25,NA,2025-08-07,NA,"7/18 buds large. 8/7 rep failed",NA,"TM2",NA,NA,NA,21,"Parent",25,49,64,71,NA,84,24,22,NA,NA,1
"440","D",42,"D","76",2025-06-03,2025-06-17,2025-07-03,2025-08-28,2025-08-28,2025-09-18,NA,NA,NA,"(LV1 x WL2) x (WL2)",NA,NA,NA,13,"BC1",19,33,49,105,105,126,14,72,56,86,1
"441","D",43,"C","363",2025-06-03,2025-06-27,2025-07-10,2025-07-18,2025-08-01,2025-08-28,NA,"7/18 FLS dry",NA,"(TM2 x WL2) x (WL2)",NA,NA,NA,7,"BC1",19,43,56,64,78,105,24,21,22,59,1
"442","D",43,"D","2046",NA,NA,NA,NA,NA,2025-09-04,NA,NA,NA,"WL2 x WV",NA,NA,NA,7,"F1",NA,NA,NA,NA,NA,112,NA,NA,NA,NA,0
"443","D",44,"C","385",2025-06-09,2025-07-10,2025-07-18,2025-07-25,2025-08-01,2025-08-28,NA,"6/27 bud damage",NA,"(TM2 x WL2) x (YO11 x WL2)",NA,NA,NA,13,"F2",25,56,64,71,78,105,31,15,14,53,1
"444","D",44,"D","2531",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2 x BH) x (WL2 x CC)","2_3","2","3",18,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"445","D",45,"C","2624",NA,NA,NA,NA,NA,2025-06-03,NA,NA,NA,"DPR","19","19",NA,21,"Parent",NA,NA,NA,NA,NA,19,NA,NA,NA,NA,0
"446","D",45,"D","2543",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2 x CC) x (WL2 x BH)","1_1","1","1",2,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"447","D",46,"C","2277",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2 x TM2) x (TM2)","2_1-3","2","1-3",39,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"448","D",46,"D","1972",NA,NA,NA,NA,NA,2025-08-28,NA,NA,NA,"BH x WL2","1-3_8-1","1-3","8-1",9,"F1",NA,NA,NA,NA,NA,105,NA,NA,NA,NA,0
"449","D",47,"C","1682",NA,NA,NA,NA,NA,2025-08-01,NA,"7/25 dying",NA,"LV1","22","22",NA,20,"Parent",NA,NA,NA,NA,NA,78,NA,NA,NA,NA,0
"450","D",47,"D","2065",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(CC x WL2) x (WL2)","4_13-B","4","13-B",5,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"451","D",48,"C","1615",NA,NA,NA,NA,NA,NA,NA,"7/3 heavy herbivory",NA,"BH","1","1",NA,16,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"452","D",48,"D","2369",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WV x WL2) x (WV)","20_7-3","20","7-3",2,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"453","D",49,"C","2192",NA,NA,NA,NA,NA,2025-07-10,NA,"7/3 heavy herbivory",NA,"(WL2 x BH) x (WL2 x CC)","1_2","1","2",1,"F2",NA,NA,NA,NA,NA,56,NA,NA,NA,NA,0
"454","D",49,"D","2387",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(YO11 x WL2) x (WL2)","4_13-B","4","13-B",8,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"455","D",50,"C","2103",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(SQ3 x WL2) x (WL2)","12_16-A","12","16-A",12,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"456","D",50,"D","2542",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2 x BH) x (WL2 x TM2)","2_1","2","1",12,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"457","D",51,"C","2445",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(SQ3 x WL2) x (WL2)","3_13-B","3","13-B",3,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"458","D",51,"D","1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WL2","2","2",NA,16,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"459","D",52,"C","2242",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2 x TM2) x (TM2)","2_1-3","2","1-3",4,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"460","D",52,"D","1806",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WL1","8","8",NA,4,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"461","D",53,"C","2429",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WL2 x LV1","8-1_14-1","8-1","14-1",2,"F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"462","D",53,"D","2346",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WV x WL2) x (WL2 x BH)","2_2","2","2",4,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"463","D",54,"C","2567",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WV x WL2) x (WL2 x BH)","2_2","2","2",8,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"464","D",54,"D","936",2025-06-03,2025-06-17,2025-06-27,2025-07-18,2025-08-14,2025-08-14,NA,"7/18 dry FLS",NA,"(YO11 x WL2) x (WL2)",NA,NA,NA,10,"BC1",19,33,43,64,91,91,14,31,48,72,1
"465","D",55,"C","2235",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2 x TM2) x (CC x TM2)","2-3_2-3","2-3","2-3",5,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"466","D",55,"D","1796",2025-06-17,2025-07-10,2025-07-18,2025-08-01,2025-09-04,NA,2025-09-11,NA,NA,"TM2",NA,NA,NA,92,"Parent",33,56,64,78,112,NA,23,22,48,79,1
"467","D",56,"C","2166",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(TM2 x WL2) x (WL2 x DPR)","15_18","15","18",1,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"468","D",56,"D","2485",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2 x WL2",NA,NA,NA,7,"F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"469","D",57,"C","1970",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BH x WL2","1-3_8-1","1-3","8-1",7,"F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"470","D",57,"D","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"471","D",58,"C","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"472","D",58,"D","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"473","D",59,"C","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"474","D",59,"D","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"475","E",1,"B","buffer",NA,NA,NA,NA,NA,NA,NA,"only 2 buffers",NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"476","E",2,"A","buffer",NA,NA,NA,NA,NA,NA,NA,"only 2 buffers",NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"477","E",2,"B","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"478","E",3,"A","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"479","E",3,"B","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"480","E",4,"A","2225",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2 x BH) x (WL2 x TM2)","2_1","2","1",12,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"481","E",4,"B","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2 x WL2",NA,NA,NA,7,"F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"482","E",5,"A","2475",NA,NA,NA,NA,NA,2025-07-03,NA,"dying 6/27",NA,"DPR x WL2",NA,NA,NA,1,"F1",NA,NA,NA,NA,NA,49,NA,NA,NA,NA,0
"483","E",5,"B","2641",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2","12","12",NA,83,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"484",NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"485","E",6,"B","2061",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(CC x WL2) x (WL2)","2_13-B","2","13-B",1,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"486","E",7,"A","2266",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2 x TM2) x (TM2)","2_1-3","2","1-3",28,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"487","E",7,"B","2534",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2 x BH) x (WL2 x CC)","2_3","2","3",21,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"488","E",8,"A","2282",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2 x TM2) x (TM2)","2_1-3","2","1-3",44,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"489","E",8,"B","2028",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WL2 x TM2","8_5","8","5",1,"F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"490","E",9,"A","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"491","E",9,"B","2132",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(TM2 x WL2) x (TM2)","3_1-3","3","1-3",4,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"492","E",10,"A","399",2025-06-27,2025-07-10,NA,NA,NA,2025-07-18,NA,NA,NA,"BH",NA,NA,NA,13,"Parent",43,56,NA,NA,NA,64,13,NA,NA,NA,1
"493","E",10,"B","2374",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WV x WL2) x (WV)","20_7-3","20","7-3",7,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"494","E",11,"A","2088",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(LV1 x WL2) x (WL2)","6_16-A","6","16-A",2,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"495","E",11,"B","2518",NA,NA,NA,NA,NA,2025-06-17,NA,"6/9: dying",NA,"(WL2 x BH) x (WL2 x CC)","1_2","1","2",6,"F2",NA,NA,NA,NA,NA,33,NA,NA,NA,NA,0
"496","E",12,"A","2079",NA,NA,NA,NA,NA,2025-08-14,NA,"6/3: wilting",NA,"(DPR x TM2) x (TM2 x WL2)","3_2","3","2",2,"F2",NA,NA,NA,NA,NA,91,NA,NA,NA,NA,0
"497",NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rock here",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"498","E",13,"A","2486",NA,NA,NA,NA,NA,2025-06-17,NA,NA,NA,"TM2 x WL2",NA,NA,NA,9,"F1",NA,NA,NA,NA,NA,33,NA,NA,NA,NA,0
"499",NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"500","E",14,"A","2211",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2 x BH) x (WL2 x CC)","2_3","2","3",20,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"501","E",14,"B","2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WL2 x LV1","2-A_14-A","2-A","14-A",7,"F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"502","E",15,"A","2018",NA,NA,NA,NA,NA,2025-09-18,NA,"8/28 not dead/Stem turgid | 9/18 dead again",NA,"WL2 x DPR",NA,NA,NA,5,"F1",NA,NA,NA,NA,NA,126,NA,NA,NA,NA,0
"503","E",15,"B","1896",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WL2","8","8",NA,73,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"504","E",16,"A","1857",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WL2","4","4",NA,34,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"505","E",16,"B","2244",NA,NA,NA,NA,NA,2025-06-17,NA,NA,NA,"(WL2 x TM2) x (TM2)","2_1-3","2","1-3",6,"BC1",NA,NA,NA,NA,NA,33,NA,NA,NA,NA,0
"506","E",17,"A","1807",NA,NA,NA,NA,NA,2025-06-17,NA,"6/3: wilting",NA,"WL1","8","8",NA,5,"Parent",NA,NA,NA,NA,NA,33,NA,NA,NA,NA,0
"507","E",17,"B","1840",NA,NA,NA,NA,NA,2025-08-14,NA,"7/18: dying",NA,"WL2","2","2",NA,17,"Parent",NA,NA,NA,NA,NA,91,NA,NA,NA,NA,0
"508","E",18,"A","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2 x WL2",NA,NA,NA,9,"F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"509","E",18,"B","372",2025-06-09,2025-06-27,2025-07-03,2025-07-18,2025-07-18,2025-08-28,NA,"7/18: FLs dry",NA,"(TM2 x WL2) x (WL2)",NA,NA,NA,16,"BC1",25,43,49,64,64,105,18,21,15,39,1
"510","E",19,"A","1605",NA,NA,NA,NA,NA,2025-06-27,NA,"6/17: uprooted/reburied",NA,"BH","3","3",NA,6,"Parent",NA,NA,NA,NA,NA,43,NA,NA,NA,NA,0
"511","E",19,"B","1975",NA,NA,NA,NA,NA,NA,NA,NA,NA,"DPR x WL2",NA,NA,NA,2,"F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"512","E",20,"A","1684",NA,NA,NA,NA,NA,NA,NA,"dead pre-planting",NA,"SQ3","5","5",NA,1,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"513","E",20,"B","2367",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WV x WL2) x (WL2 x CC)","3_1","3","1",15,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"514","E",21,"A","2104",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(SQ3 x WL2) x (WL2)","12_16-A","12","16-A",13,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"515","E",21,"B","2437",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(CC x WL2) x (WL2)","4_13-B","4","13-B",7,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"516","E",22,"A","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WL2 x DPR",NA,NA,NA,1,"F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"517","E",22,"B","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"518","E",23,"A","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"519","E",23,"B","2524",NA,NA,NA,NA,NA,2025-09-04,NA,"8/28 not dead/stem turgid | 9/4/25 dead",NA,"(WL2 x BH) x (WL2 x CC)","1_2","1","2",13,"F2",NA,NA,NA,NA,NA,112,NA,NA,NA,NA,0
"520","E",24,"A","2584",NA,NA,NA,NA,NA,2025-06-03,NA,NA,NA,"(YO11 x WL2) x (WL2)","4_13-B","4","13-B",12,"BC1",NA,NA,NA,NA,NA,19,NA,NA,NA,NA,0
"521","E",24,"B","2400",NA,NA,NA,NA,NA,2025-06-17,NA,NA,NA,"SQ3","7","7",NA,21,"Parent",NA,NA,NA,NA,NA,33,NA,NA,NA,NA,0
"522","E",25,"A","2332",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WV x TM2) x (TM2 x WL2)","2_1","2","1",1,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"523","E",25,"B","1808",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WL1","8","8",NA,6,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"524","E",26,"A","1713",2025-07-10,NA,NA,NA,NA,2025-09-04,NA,"all buds failed",NA,"TM2","1","1",NA,9,"Parent",56,NA,NA,NA,NA,112,NA,NA,NA,NA,1
"525",NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hole here",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"526","E",27,"A","95",2025-06-09,2025-06-27,2025-07-10,2025-07-18,2025-07-18,2025-08-07,NA,NA,NA,"(SQ3 x WL2) x (WL2)",NA,NA,NA,16,"BC1",25,43,56,64,64,84,18,21,8,39,1
"527","E",27,"B","1841",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WL2","2","2",NA,18,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"528","E",28,"A","1999",NA,NA,NA,NA,NA,2025-07-18,NA,NA,NA,"TM2 x WL2",NA,NA,NA,8,"F1",NA,NA,NA,NA,NA,64,NA,NA,NA,NA,0
"529","E",28,"B","2453",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2 x TM2) x (CC x TM2)","2-3_2-3","2-3","2-3",8,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"530","E",29,"A","2106",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(SQ3 x WL2) x (WL2)","12_16-A","12","16-A",15,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"531","E",29,"B","2375",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WV) x (WV x WL2)","3_22","3","22",1,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
